Id_bien;Id_codedep_codecommune;No_voie;BTQ;Type_de_voie;Voie;Nombre_de_piece;Surface Carrez du 1er lot;Surface_local;Type_de_location
8644;75115;57;;RUE;DE DANTZIG;2;45,64;36;2
8645;75115;112;;RUE;CASTAGNARY;3;69,81;70;2
8646;75115;50;;RUE;DES MORILLONS;2;36,8;40;2
8647;75115;8;;VLA;DE LA CROIX NIVERT;2;34,4;35;2
8648;75115;22;;RUE;BORROMEE;2;27,01;25;2
8649;75115;140;;AV;DE SUFFREN;6;145,28;128;2
8650;75115;18;;RUE;MIOLLIS;3;86,41;88;2
8651;75115;34;;AV;DE SUFFREN;4;88,2;88;2
8652;75115;70;;RUE;DE LOURMEL;3;57,4;56;2
8653;75115;16;;RUE;LACORDAIRE;2;34,85;35;2
8654;75115;1;;RUE;MARGUERITE BOUCICAUT;4;77,6;78;2
8655;75115;41;;RUE;GUTENBERG;2;65,63;61;2
8656;75116;6;;RUE;GUDIN;1;15,5;20;2
8657;75116;38;;RUE;MICHEL ANGE;2;60,11;65;2
8658;75116;1;;RUE;DE MUSSET;2;37,6;36;2
8659;75116;6;;RUE;RAFFET;4;103,74;106;2
8660;75116;24;;RUE;HENRI HEINE;4;106,15;99;2
8661;75116;6;;VLA;DE BEAUSEJOUR;3;88,94;70;2
8662;75116;1;;RUE;JACQUES OFFENBACH;2;46,97;49;2
8663;75116;97;;AV;VICTOR HUGO;6;287,98;295;2
8664;75116;18;;RUE;GALILEE;3;204,02;215;2
8665;75117;7;;RUE;BELIDOR;2;36,22;36;2
8666;75117;1;;RUE;DE L ARC DE TRIOMPHE;4;74,16;73;2
8667;75117;7;;RUE;RUHMKORFF;3;61,16;63;2
8668;75117;5;;RUE;DU PRINTEMPS;1;82,85;80;2
8669;75117;32;;RUE;SAUSSURE;4;90,54;88;2
8670;75117;62;;RUE;DES BATIGNOLLES;1;26,07;26;2
8671;75117;23;;RUE;DU CAPITAINE LAGACHE;2;38,33;40;2
8672;75118;197;;RUE;CHAMPIONNET;2;35,9;32;2
8673;75118;6;;VLA;SAINT MICHEL;2;19,75;19;2
8674;75118;7;;IMP;CALMELS;1;23,82;24;2
8675;75118;50;;RUE;DU SIMPLON;3;55,18;53;2
8676;75118;114;;RUE;DE CLIGNANCOURT;2;35,22;36;2
8677;75118;14;;RUE;CHAMPIONNET;3;38,73;36;2
8678;75118;55;;RUE;DOUDEAUVILLE;3;45,5;42;2
8679;75118;12;;RUE;DOUDEAUVILLE;2;38,19;40;2
8680;75118;14;;RUE;DES ROSES;2;28,89;32;2
8681;75118;1;;RUE;DE LA LOUISIANE;4;36,56;69;2
8682;75119;7;B;RUE;BELLOT;1;19,85;19;2
8683;75119;3;;RUE;BELLOT;1;20,87;20;2
8684;75119;27;;AV;SECRETAN;3;68,76;71;2
8685;75119;25;B;RUE;DU GENERAL BRUNET;4;102,63;101;2
8686;75119;23;;RUE;DE ROMAINVILLE;2;44,94;43;2
8687;75120;61;;RUE;DES CASCADES;1;27,23;24;2
8688;75120;42;;RUE;DES ORTEAUX;3;50,86;56;2
8689;76312;34;T;AV;DU GENERAL LECLERC;2;50,98;51;2
8690;76351;251;;RUE;FELIX FAURE;4;115,1;112;2
8691;76351;20;;RUE;DAUPHINE;4;88,08;86;2
8692;76540;2;;ALL;MARCEL DUPRE;1;14,75;14;2
8693;76552;12;;RUE;DU MANOIR;3;69,39;69;2
8694;76575;9001;;;IMMEUBLE ATLANTIDE;5;95,12;100;2
8695;76640;306;;RUE;DE LA CHESNAIE;3;55,71;55;2
8696;76752;231;;AV;DES CANADIENS;3;72,32;72;2
8697;77014;68;;RUE;BERNARD PALISSY;3;62,03;64;2
8698;77108;2;;PL;DU BOIS MADAME;2;55,8;57;2
8699;77118;4;;ALL;LES HAUTS DE CLAYE;1;34,92;36;2
8700;77122;8;;RUE;HENRI MATISSE;6;105,2;105;1
8701;77131;8;;RUE;GUY MOQUET;4;75,01;75;2
8702;77152;114;;RUE;LIEUTENANT MOISANT;1;27,12;28;2
8703;77186;81;;RUE;SAINT MERRY;3;35,91;57;2
8704;77243;1;;ALL;DE LA PEPINIERE;5;91,03;89;1
8705;77249;1;;RUE;JACQUES CARTIER;2;42,99;43;2
8706;77249;96;;RUE;DE LA FORET DE JOUY;5;98,96;92;1
8707;77284;23;;AV;DE LA REPUBLIQUE;3;56,01;60;2
8708;77288;5;;RUE;DES CLOCHES;2;42,59;43;2
8709;77288;13;;RUE;DU CHATEAU;3;85,89;85;2
8710;77307;23;;RUE;D AMSTERDAM;1;22,02;22;2
8711;77307;25;;RUE;D AMSTERDAM;1;22,02;22;2
8712;77316;29;B;RUE;DES BUTTES VENEUX;5;103,77;112;1
8713;77373;17;;AV;CHARLES ROUXEL;4;75,55;75;2
8714;77384;17;;PARC;DU PLESSIS PICARD;3;65,57;47;1
8715;77390;49;;AV;JOSEPH BODIN BOISMORTIER;2;46,88;47;2
8716;77390;9;;SQ;FRANCOIS BOUCHER;4;77,87;78;1
8717;77445;2;;ALL;DE LA CROIX DES CHAMPS;5;113,26;108;2
8718;77445;10;;RUE;ALFRED DE MUSSET;5;73,03;78;1
8719;77445;4;B;RUE;MARCELIN BERTHELOT;2;43,88;43;2
8720;77468;1;;ALL;LAMARTINE;2;50,58;50;2
8721;77470;35;B;RUE;DE LA MADELEINE;4;55,63;56;2
8722;78092;2;;RES;TROIS FORETS;3;58,71;60;2
8723;78146;29;;RUE;ALBERT JOLY;2;35,64;37;2
8724;78146;155;;RUE;DES LANDES;3;53,51;52;2
8725;78158;5;B;RUE;DE LA PEPINIERE;5;169,55;166;1
8726;78160;7;;RTE;DE CHOISEL;4;115,38;115;2
8727;78165;6;;RUE;MAURICE JOUET;1;28,24;28;2
8728;78172;44;;RES;DU 44 RUE DESIRE CLEMENT;4;67,48;67;2
8729;78356;18;;RUE;PHILIPPE DE CHAMPAIGNE;4;125,4;90;2
8730;78372;18;;AV;DE L EUROPE;4;88,41;90;2
8731;78372;10;;RUE;WILLY BLUMENTHAL;1;12,87;10;2
8732;78383;4;;SQ;DU CLOS BRETON;6;139;120;1
8733;78402;102;;RUE;NATIONALE;2;30,31;50;2
8734;78418;13;;RUE;SAINTE HONORINE;5;93,12;93;2
8735;78423;3;;RUE;SULLY;4;86,47;88;2
8736;78481;2;;RUE;JEHAN ALAIN;4;67,06;66;2
8737;78517;19;;RUE;CHASLES;1;18,74;18;2
8738;78517;29;;RUE;CHASLES;3;76,42;77;2
8739;78551;19;;RUE;DE LA CROIX DE FER;1;22,3;25;2
8740;78586;68;;AV;JULES FERRY;5;75,26;74;2
8741;78621;75;;RUE;MAURICE RAVEL;4;87,91;87;2
8742;78621;1;;ALL;DU THEATRE;3;62,95;62;2
8743;78621;56;;RUE;JEAN JAURES;1;23,55;23;2
8744;78642;4;;ALL;DES ACACIAS;3;56,24;56;2
8745;78646;15;;RUE;ST SYMPHORIEN;2;45,86;45;2
8746;78646;76;;AV;DE PARIS;5;112;114;2
8747;78650;65;;RTE;DE MONTESSON;2;36,6;36;2
8748;78650;30;;AV;DU GENERAL DE GAULLE;3;58,99;59;2
8749;78686;10;;BD;DE LA LIBERATION;4;86,53;86;2
8750;79191;12;;RUE;DE L ARSENAL;7;146,96;138;2
8751;79191;14;;RUE;SARRAZINE;3;49,55;51;2
8752;79270;32;;AV;GAMBETTA;3;89,87;88;2
8753;80021;86;;RUE;LEON DUPONTREUE;3;66,78;66;2
8754;82033;15;A;RUE;DE LA GAITE;4;79,7;82;2
8755;83009;1065;;BD;DE L ESCOURCHE;1;22,15;22;2
8756;83029;5411;;;LE VILLAGE;1;140,67;25;2
8757;83064;511;A;CHE;ANDRE MALRAUX;5;115;120;1
8758;83069;55;;AV;GAMBETTA;4;102,16;103;2
8759;83069;2228;;BD;FRONT DE MER;3;69,82;68;2
8760;83070;5387;;RUE;DU BOIS NOTRE DAME;3;41,62;60;2
8761;83070;9100;;RES;L ALICASTRE LES PRES;2;32,83;33;2
8762;83072;20;;RUE;DE LA TRINITE;1;41,31;42;2
8763;83099;50;;RUE;FREDERIC MISTRAL;2;32;38;1
8764;83112;9005;;;LES LECQUES;1;27,13;28;2
8765;83123;357;;RTE;DE LA GARE;2;24,4;24;2
8766;83123;123;;CHE;DE LA BAOU;1;27,71;27;2
8767;83123;27;;RUE;JEAN JAURES;2;38,16;38;2
8768;83126;8;;QUAI;SATURNIN FABRE;3;73,55;80;2
8769;83126;5;;RUE;LOUIS ANTELME;2;28,86;29;1
8770;83126;425;D;AV;DE LA GRANDE MAISON;2;39,8;39;2
8771;83126;425;A;AV;DE LA GRANDE MAISON;2;62,02;66;1
8772;83126;1;;PL;DU CAREX;4;81,44;85;1
8773;83137;41;;RUE;PIERRE BORIES;1;19,98;20;2
8774;83137;9001;;;LA TOUR D'IVOIRE;4;104,56;104;2
8775;83137;36;;RUE;PAUL ARENE;1;33,65;40;2
8776;83137;10;;RUE;GEORGE SAND;2;47,35;44;2
8777;83137;3;;RUE;PAULIN GUERIN;5;123,2;123;2
8778;83138;6030;;;LES TERRASSONNES;4;116,12;114;1
8779;84007;8;;RUE;LEDRU ROLLIN;4;77,31;87;2
8780;84007;9999;F;RUE;COMMANDANT GEORGES HOUOT;3;84,89;87;2
8781;84019;1;;AV;PASTEUR;4;67,28;66;2
8782;84054;13;;HAM;DE MANGEPAN;4;89,88;84;1
8783;84089;2;;RES;LEONARD DE VINCI;4;68,38;66;2
8784;85194;21;;RUE;BERNICOT;2;18,14;18;2
8785;87085;17;B;BD;VAUBAN;5;85,29;78;2
8786;87085;16;;RUE;BERNART DE VENTADOUR;3;65,46;63;2
8787;88372;6;;RUE;GAMBETTA;3;44,7;68;2
8788;88383;5;;RUE;DU CAPITAINE FLAYELLE;2;44,39;55;2
8789;89387;17;;BD;DU CENTENAIRE;1;31,25;32;2
8790;91021;4;;GR;GRANDE RUE;2;37,2;35;2
8791;91027;6;;RUE;ERNEST LUISETTI;4;91,9;91;2
8792;91097;5;;ALL;DES PLATANES;3;63,83;65;2
8793;91109;8;;CHE;D ETRECHY;3;53,3;38;1
8794;91174;3;;RUE;CAMILLE CLAUDEL;4;74,75;74;2
8795;91174;41;;RUE;DU BAS COUDRAY;2;39,84;41;2
8796;91215;15;;VLA;LEONARD DE VINCI;3;71,82;67;1
8797;91272;160;;AV;GENERAL LECLERC;3;64,5;62;2
8798;91326;24;;RUE;HOCHE;1;25,65;25;2
8799;91333;6;;RUE;DE SEIBEL;5;88,1;100;1
8800;91363;82;;RUE;ALFRED DUBOIS;3;62,92;58;2
8801;91377;4;;RUE;DE MOSCOU;4;75,5;74;2
8802;91425;26;;PL;DU MARCHE;2;52,29;51;2
8803;91433;48;;RUE;GRANDE RUE;2;44,87;46;2
8804;91577;22;;GR;GRDE RUE CHARLES DE GAULLE;3;76,86;76;2
8805;91661;18;;RUE;DES GATINES;4;106,46;105;1
8806;91692;6;;ALL;REMBRANDT;5;99,16;100;1
8807;92007;20;;RUE;DES TERTRES;2;41,6;42;2
8808;92007;12;;AV;LOUIS PASTEUR;3;56,02;57;2
8809;92024;6;;RUE;DE PARIS;2;39,17;39;2
8810;92024;13;;RUE;HUNTZIGER;3;66,84;66;2
8811;92040;67;;PROM;DU VERGER;3;68,56;69;2
8812;92040;68;;BD;GALLIENI;1;27,66;27;2
8813;92044;67;;RUE;RIVAY;2;25,61;27;2
8814;92044;120;;RUE;ANATOLE FRANCE;4;75,46;75;2
8815;92044;12;;RUE;ARISTIDE BRIAND;2;52,51;40;2
8816;92049;79;;AV;PIERRE BROSSOLETTE;2;53,68;48;2
8817;92051;191;;AV;ACHILLE PERETTI;3;65,56;70;2
8818;92051;8;B;RUE;WINDSOR;8;210,01;230;2
8819;92051;20;;RUE;PARMENTIER;6;278,32;281;2
8820;92063;34;;RUE;DU CHATEAU;1;25,53;25;2
8821;92073;13;;RUE;DU CLOS DES ERMITES;2;26,25;26;2
8822;92075;33;;RUE;JULES MICHELET;2;38,23;37;2
8823;93005;4;;RUE;DU CDT GUILBAUD;3;60,38;56;2
8824;93046;63;;AV;ARISTIDE BRIAND;2;44,06;52;2
8825;93046;4;;RUE;PACHOT LAINE;1;28,9;28;2
8826;93048;13;;AV;PAUL LANGEVIN;2;28,8;28;2
8827;93048;50;;RUE;MOLIERE;1;27,13;26;2
8828;93048;16;;RUE;DE SAINT ANTOINE;3;71,35;60;1
8829;93049;4;B;RUE;JEAN BACHELET;2;139,46;55;2
8830;93051;39;;RUE;DU DOCTEUR SUREAU;1;20,66;20;2
8831;93062;8;;AV;DE LA RESISTANCE;2;20,42;48;2
8832;93064;29;;AV;DU GEN DE GAULLE;3;74,13;73;2
8833;93064;33;;RUE;SAINT DENIS;4;76,32;73;2
8834;93064;21;B;AV;DE L OUEST;3;77,95;56;2
8835;93066;1;;RUE;JULES GENOVESI;1;25,04;24;2
8836;93066;4;;IMP;CHEVALIER;2;48,21;48;2
8837;93070;114;;RUE;DU DOCTEUR BAUER;1;14,08;20;2
8838;93070;114;;RUE;DU DOCTEUR BAUER;1;13,2;15;2
8839;93070;14;B;RUE;CHARLES SCHMIDT;2;32,66;31;2
8840;93072;7;;RUE;DE PONTOISE;4;98,65;98;1
8841;93077;162;B;GR;GRANDE RUE;1;22,17;23;2
8842;94002;21;;RUE;DE L UNION;2;34,1;34;2
8843;94003;15;;RUE;DE LA CITADELLE;3;69,66;76;2
8844;94015;28;;RUE;DES MOINES ST MARTIN;4;76,8;79;1
8845;94015;9;;RUE;DU 2 DECEMBRE 1870;3;65,19;78;2
8846;94016;70;;AV;CARNOT;2;41,19;40;2
8847;94016;20;;AV;DU PRESIDENT WILSON;2;37,16;49;2
8848;94017;10;;VLA;DES HAUTES COURANTES;3;69,18;69;2
8849;94017;1290;;AV;MAURICE THOREZ;3;58,19;57;2
8850;94017;43;;AV;DE LA REPUBLIQUE;2;57,06;57;2
8851;94018;66;;AV;DE GRAVELLE;1;27,4;25;2
8852;94019;2;;RUE;JEAN MERMOZ;4;79,51;77;2
8853;94019;3;;ALL;DE LA FREGATE;3;70,94;69;2
8854;94022;38;;RUE;BRONGNIART;3;55,85;55;2
8855;94028;12;;RUE;D ANJOU;3;52,19;32;2
8856;94033;80;;RUE;PASTEUR;3;78,14;82;2
8857;94034;44;;;RES DE TOURVOIE;3;53,34;53;2
8858;94038;10;;RUE;DE LA BERGERE;1;34,19;34;2
8859;94041;75;;AV;DE VERDUN;3;64,27;64;2
8860;94042;7;;AV;JEAN JAURES;1;25,74;25;2
8861;94042;14;;AV;JOYEUSE;3;70,05;70;2
8862;94042;64;;RUE;DE PARIS;4;84,01;84;2
8863;94044;38;B;RUE;HENRI BARBUSSE;1;25,87;25;2
8864;94046;24;;RUE;LT VAISSEAU ESTIENNE ORVES;3;55,91;57;2
8865;94054;6;;RUE;DU DOCTEUR CALMETTE;2;40,34;40;2
8866;94058;3;;RUE;ALBERT LECOCQ;3;77,34;80;2
8867;94060;24;;RUE;DU 8 MAI 1945;2;49,48;45;2
8868;94067;67;;AV;DE PARIS;2;51,77;48;2
8869;94067;12;;RUE;ALLARD;3;52,7;50;2
8870;94067;34;;RUE;DE L ALOUETTE;2;41,05;44;2
8871;94067;2;;RUE;DE VERDUN;2;45,4;50;2
8872;94068;16;;AV;EMILE ZOLA;4;90,72;81;2
8873;94068;60;;AV;ANDREE;2;56,27;58;2
8874;94069;29;;RUE;EDMOND NOCARD;3;37,49;40;2
8875;94069;5;B;QUAI;DE LA REPUBLIQUE;3;74,97;76;2
8876;94069;2;;RUE;JEAN GABIN;3;72,09;72;2
8877;94071;1;;RUE;DE LA PORTE;1;25,3;23;2
8878;94073;51;;AV;DE VERSAILLES;2;44,99;44;2
8879;94080;23;;AV;FOCH;1;22,02;21;2
8880;94080;32;;AV;FRANKLIN ROOSEVELT;1;26,4;30;2
8881;94081;170;;RUE;GABRIEL PERI;2;30,6;32;2
8882;95018;6;;AV;DE L'ESPACE;3;60,51;61;2
8883;95018;3;;RUE;DES GRANDES FONTAINES;2;44,5;45;2
8884;95063;26;;RUE;MOZART;2;49,91;49;2
8885;95063;23;;RUE;ROBERT BRANCHARD;3;77,14;76;2
8886;95176;146;;RUE;GABRIEL PERI;3;37,85;54;2
8887;95197;40;;RUE;DU CHATEAU;3;67,75;68;2
8888;95219;6;;RUE;ANATOLE FRANCE;3;69,98;70;2
8889;95280;18;;AV;DU 6 JUIN 1944;2;59,71;58;2
8890;95328;;;RUE;DE LA BAUVE;3;80,75;83;2
8891;95388;43;;RUE;DU BAS RUCOURT;3;56,69;56;2
8892;95388;2;;PL;DES NOYERS;3;69,3;68;2
8893;95500;1;;RUE;DE L HOTEL DE VILLE;3;63,24;58;2
8894;95500;38;;;LES HTS DE MARCOUVILLE;3;67,9;67;2
8895;95500;8;;CHS;JULES CESAR;3;64,41;68;2
8896;95555;3;;BD;MARECHAL FOCH R N 14;4;75,64;76;2
8897;95563;68;;RUE;JEAN JAURES;4;69,03;68;2
8898;95572;1;;RUE;DES MIRABELLES;4;80,73;83;1
8899;95607;9004;;RES;LES LIGNIERES;4;69,08;68;2
8900;972230;5871;;;RAISINIER;4;78,86;79;2
8901;02810;9;;RUE;VICTOR HUGO;3;67,85;54;2
8902;04088;3;;RLE;DES PRISONS;3;54,64;56;2
8903;04205;7464;;;STATION DU GRAND PUY;2;46,93;30;2
8904;06004;18;;AV;DE LA ROSTAGNE;1;37,05;36;2
8905;06004;9;;RUE;EMILIE;3;75,36;75;2
8906;06030;26;;BD;SADI CARNOT;2;53,02;54;2
8907;06057;13;B;RUE;DU SERRE;2;27,33;36;2
8908;06083;87;;RUE;VAL DES CASTAGNINS;2;39,66;40;2
8909;06083;24;;RUE;VAL DES CASTAGNINS;1;39,51;39;2
8910;06085;155;;AV;DR MAURICE DONAT;2;38,22;39;2
8911;06085;100;;AV;DE LA PINEDE AUBAREDE;4;169,5;93;1
8912;06088;19;;RUE;CHATEAUNEUF;1;42,23;41;2
8913;06088;3;;AV;GLORIA;2;54,27;52;2
8914;06109;10;;PL;DU 8 MAI;2;48,02;53;2
8915;06127;103;;RUE;DOCTEUR CAGNOLI;2;37,14;38;2
8916;06159;6;;AV;GENERAL LECLERC;4;107,52;104;2
8917;08362;29;;RUE;DE L AGRICULTURE;3;55,5;51;2
8918;10387;11;;RUE;DES GAYETTES;1;26,13;26;2
8919;11170;118;;RUE;DU LOCH;3;38,26;38;2
8920;13212;16;B;TRA;DES 4 CHE MONTOLIVET;4;84,64;85;2
8921;13213;11;;GR;GRAND RUE LOUIS FABRY;2;39,82;40;2
8922;14715;46;;RUE;DES BAINS;1;19,37;20;2
8923;14754;9005;;VC;RES LE FRANCE;2;20,82;19;2
8924;14754;9006;;VC;RES SUPER DEAUVILLE;2;26,62;26;2
8925;14754;9006;;VC;RES SUPER DEAUVILLE;2;26,71;26;2
8926;14754;9001;;VC;RES LA COTE FLEURIE;4;46,27;58;2
8927;18033;7;;RUE;ARTHUR RIMBAUD;2;44,77;45;2
8928;22278;1;;RUE;DE SAINT JOUAN;4;67,53;68;2
8929;22278;4;A;RUE;VICTOR DURUY;4;69,67;71;2
8930;22278;25;G;BD;DE LA TOUR D AUVERGNE;2;53,76;52;2
8931;22282;42;;RUE;DE LA COLONNE;2;38,04;39;2
8932;25056;1;;RUE;GALILEE;4;71,61;73;2
8933;25056;6;;PL;COLETTE;4;72,53;68;2
8934;26108;5636;;RUE;DRISS CHRAIBI;3;86;86;1
8935;28085;5;;RUE;SALVADOR ALLENDE;3;74,21;76;2
8936;28088;13;;RUE;DE LA MADELEINE;3;53,17;75;2
8937;28134;23;;BD;DES MAILLOTIERES;3;65,77;65;2
8938;28140;39;B;RUE;DU GRAND PONT;2;29,42;30;2
8939;28140;3;;RUE;DU GENERAL LECLERC;3;54,35;54;2
8940;28279;25;;ALL;DU ROUSSILLON;4;131;100;1
8941;29019;3;;RUE;AMIRAL BAUDIN;2;53,07;52;2
8942;29042;108;;BD;DE LA FRANCE LIBRE;3;57,69;57;2
8943;2A004;9103;;CHE;DE BIANCARELLO;3;65;65;2
8944;2A004;7;;RUE;ROI DE ROME;1;14,37;18;2
8945;2A103;5121;;;LA BARRIERE;3;98,44;100;1
8946;2A247;9005;;;LDT ARUTOLI;3;46,75;59;2
8947;2A348;5357;;;RINICCIO;4;93,07;95;2
8948;30133;620;;RUE;FOLCO DE BARONCELLI;3;64,57;63;2
8949;30133;1;;AV;JEAN JAURES;2;35,06;31;2
8950;30133;2;;RUE;DE L ALTIER;2;50,34;51;2
8951;30189;6;;PL;DU CHATEAU;3;95,42;98;2
8952;30350;4;;RUE;DES BARRIS;3;62,65;60;2
8953;31113;1;;IMP;DU TERTRE;4;101,52;103;1
8954;31358;79;;CHE;VERT;3;70;69;1
8955;31488;46;;CHE;DU BOIS DE SAGET;2;42,09;44;2
8956;31506;1;;ALL;DE LA CLAIRIERE;3;63,31;64;2
8957;31555;79;;RUE;DU FERETRA;3;51,36;52;2
8958;31555;18;;RUE;DES MOULINS;2;55,51;67;2
8959;31555;43;;RUE;DE L INDUSTRIE;1;17,57;23;2
8960;31555;5;;AV;DE LA MARCAISSONNE;3;57,1;57;2
8961;32013;94;;AV;DE LA 1ERE ARMEE FRANCAISE;2;34,15;34;2
8962;33039;9001;;RES;PAUL ELUARD;3;66,88;63;2
8963;33063;372;;AV;THIERS;2;46,09;46;2
8964;33063;54;;CRS;PASTEUR;4;108,23;119;2
8965;33063;19;;RUE;DUFFOUR DUBERGIER;1;22,62;25;2
8966;33063;62;;CITE;DESPUJOLS;4;97,97;97;2
8967;33069;263;;AV;D EYSINES;2;55,8;40;1
8968;33199;78;;AV;DE MEYRAN;3;63,88;63;2
8969;33214;9075;;RES;TERRASSES DE L ATLANTIQUE;1;23,41;20;2
8970;33214;330;;HAM;LEMMIKKI;3;59,13;58;1
8971;33243;66;;RUE;DES CHAIS;1;28,69;28;2
8972;33281;6;;RUE;DES VIOLETTES;4;73,77;75;2
8973;33449;105;;RUE;JEAN GOUJON;5;106,8;93;1
8974;33527;4;;RUE;MARTIAL GARNUNG;2;51,15;50;2
8975;33550;5;;RUE;DU LEVANT;4;64,9;64;2
8976;34023;19;;AV;DES THERMES ATHENA;4;76,95;77;2
8977;34023;5;;AV;DE LA PINEDE;1;19,8;19;2
8978;34239;18;;RUE;DE SAINTE BRIGITTE;3;53,55;52;2
8979;35095;21;;RUE;DE MONTPLAISIR;2;47,89;47;2
8980;35238;4;;SQ;SEVERINE;2;161,62;40;2
8981;35238;1;;AV;HENRI FREVILLE;5;97,91;97;2
8982;35238;6;;RUE;JEAN MONNET;5;110,15;111;2
8983;35288;6;;BD;THEODORE BOTREL;5;118,64;118;2
8984;35353;27;;RUE;DE LA ROSAIS;1;26,71;27;2
8985;37018;3;;ALL;DU HUIT MAI 1945;1;33,75;35;2
8986;37122;19;;RUE;DE L ARCHE;2;54,3;48;2
8987;37122;62;;RUE;LAVOISIER;6;103,95;114;1
8988;37261;26;;RUE;MAURICE DE TASTES;3;75,54;69;2
8989;37261;1;B;IMP;COURTISANES;1;32,27;32;2
8990;37261;89;;RUE;COLBERT;1;16,16;15;2
8991;38181;57;;AV;DES TIRIGNONS;4;94,9;94;2
8992;38185;19;;RUE;DOCTEUR BORDIER;4;63,14;64;2
8993;38185;33;;CHE;DE L EGLISE;4;61,06;61;2
8994;38185;43;;BD;JOSEPH VALLIER;4;65,01;65;2
8995;38191;5587;;RES;LE SKI SUN;2;24,25;24;2
8996;38225;38;;PL;JULIEN BERTRAND;4;115,45;93;2
8997;38474;26;;RUE;ONDINE;5;135,45;101;1
8998;39300;13;;RUE;SEBILE;3;78,58;88;2
8999;40046;94;;RUE;DES TOUYAS;5;84,99;94;2
9000;40046;269;;CHE;DE NAVARROSSE;3;50,92;54;2
9001;40224;95;;RUE;GAMBETTA;3;75,92;81;2
9002;40296;8;;AV;DE LA GRANDE PLAGE;1;19,72;19;2
9003;41047;2;;RUE;DES MERISIERS;2;34,23;35;2
9004;41194;14;;PL;DE LA PAIX;3;7,22;76;1
9005;42187;4;B;RUE;PIERRE BROSSOLETTE;3;63,7;70;2
9006;42187;10;;RUE;DU MOULIN POPULLE;4;68;70;2
9007;42218;10;;RUE;DE LA JOMAYERE;5;102,39;99;2
9008;42218;82;;RUE;DES DOCTEURS CHARCOT;1;20,32;21;2
9009;43041;8;T;AV;PIERRE FARIGOULE;1;50,11;50;2
9010;43153;9096;;RUE;DES ACACIAS;4;86,16;85;1
9011;44055;55;;BD;DE L OCEAN;2;34,5;35;2
9012;44055;38;;AV;JEAN MERMOZ;3;68,6;68;2
9013;44109;25;;RUE;PETITE BIESSE;2;34,55;34;2
9014;44109;19;;BD;AMIRAL COURBET;1;63,36;62;2
9015;44109;18;;RUE;DES OLIVETTES;1;20,54;20;2
9016;44132;19;;AV;GRAVELAIS;2;54,88;40;2
9017;44143;2;;RUE;DU GEAI;3;67,2;67;2
9018;44211;16;;RUE;DU CROISIC;2;39,55;40;2
9019;45028;16;;AV;DES HAUTS DE LUTZ;3;63,16;62;2
9020;45082;24;;RUE;DE L EGALITE;2;74;70;2
9021;45208;7;;RUE;DU CANAL;3;73,66;71;2
9022;45232;332;;AV;DU LOIRET;5;95,52;89;2
9023;45234;44;;RUE;DE PATAY;2;13;17;2
9024;45234;86;;RUE;DE BOURGOGNE;1;27,85;30;2
9025;45234;254;;FG;SAINT VINCENT;2;55,95;57;2
9026;47031;1;B;AV;DE PORTACOMARO;2;46,6;47;2
9027;47157;1;;RUE;OLIVIER MESSIAEN;3;13,4;64;2
9028;48095;23;;RUE;DU PRE VIVAL;2;42;41;2
9029;49007;16;;RUE;ST JACQUES;1;29;28;2
9030;49099;32;;RUE;DE L ANCIEN HOPITAL;5;84,05;87;2
9031;51108;17;;RUE;DU CAMP D ATTILA;3;64,29;64;2
9032;51454;145;;RUE;CROIX ST MARC;1;23,83;23;2
9033;51454;139;;RUE;DE CERNAY;1;89,27;101;2
9034;51454;3;;RUE;HOUZEAU MUIRON;1;21,1;20;2
9035;51454;93;D;RUE;GAMBETTA;2;55,2;55;2
9036;51454;3;;RUE;MAGELLAN;2;42,18;42;2
9037;51454;29;;RUE;DES POISSONNIERS;2;43,8;35;2
9038;51454;6;;ALL;B FRANKLIN NEUV;3;65,35;64;2
9039;51649;26;;AV;DU BOIS BODE;2;46,41;46;2
